question_id,cell,gt,condition,template,pred,logit_yes,logit_no,margin,tie,correct,image1_id,image2_id,seq_len,img1_span,img2_span,elapsed_ms,ts
1697,4,yes,S,primary,no,22.25,23.625,-1.375,False,False,348524,477534,382,,,271,2026-08-11T23:20:17+09:00
1697,4,yes,M,primary,no,21.5,25.0,-3.5,False,False,348524,477534,592,"[14, 360]","[361, 569]",442,2026-08-11T23:20:17+09:00
1697,4,yes,T4,primary,no,22.375,24.0,-1.625,False,False,348524,477534,592,"[14, 360]","[361, 569]",443,2026-08-11T23:20:18+09:00
1697,4,yes,T8,primary,no,22.25,23.75,-1.5,False,False,348524,477534,592,"[14, 360]","[361, 569]",443,2026-08-11T23:20:18+09:00
1697,4,yes,T12,primary,no,22.125,24.125,-2.0,False,False,348524,477534,592,"[14, 360]","[361, 569]",440,2026-08-11T23:20:18+09:00
1697,4,yes,T16,primary,no,22.0,24.25,-2.25,False,False,348524,477534,592,"[14, 360]","[361, 569]",441,2026-08-11T23:20:19+09:00
1697,4,yes,T20,primary,no,21.625,25.0,-3.375,False,False,348524,477534,592,"[14, 360]","[361, 569]",441,2026-08-11T23:20:19+09:00
1697,4,yes,T24,primary,no,21.25,24.625,-3.375,False,False,348524,477534,592,"[14, 360]","[361, 569]",440,2026-08-11T23:20:20+09:00
1697,4,yes,T0,primary,no,21.5,23.875,-2.375,False,False,348524,477534,592,"[14, 360]","[361, 569]",440,2026-08-11T23:20:20+09:00
1697,4,yes,Trel8,primary,no,21.625,24.875,-3.25,False,False,348524,477534,592,"[14, 360]","[361, 569]",441,2026-08-11T23:20:21+09:00
663,4,yes,S,primary,yes,30.125,23.375,6.75,False,True,245642,319607,427,,,319,2026-08-11T23:20:21+09:00
663,4,yes,M,primary,yes,30.375,24.5,5.875,False,True,245642,319607,959,"[14, 406]","[407, 937]",834,2026-08-11T23:20:22+09:00
663,4,yes,T4,primary,yes,28.75,23.625,5.125,False,True,245642,319607,959,"[14, 406]","[407, 937]",835,2026-08-11T23:20:23+09:00
663,4,yes,T8,primary,yes,30.125,24.625,5.5,False,True,245642,319607,959,"[14, 406]","[407, 937]",835,2026-08-11T23:20:24+09:00
663,4,yes,T12,primary,yes,28.0,24.0,4.0,False,True,245642,319607,959,"[14, 406]","[407, 937]",835,2026-08-11T23:20:24+09:00
663,4,yes,T16,primary,yes,28.125,23.25,4.875,False,True,245642,319607,959,"[14, 406]","[407, 937]",835,2026-08-11T23:20:25+09:00
663,4,yes,T20,primary,yes,30.0,24.25,5.75,False,True,245642,319607,959,"[14, 406]","[407, 937]",838,2026-08-11T23:20:26+09:00
663,4,yes,T24,primary,yes,29.25,23.375,5.875,False,True,245642,319607,959,"[14, 406]","[407, 937]",837,2026-08-11T23:20:27+09:00
663,4,yes,T0,primary,yes,25.125,22.25,2.875,False,True,245642,319607,959,"[14, 406]","[407, 937]",834,2026-08-11T23:20:28+09:00
663,4,yes,Trel8,primary,no,20.875,25.125,-4.25,False,False,245642,319607,959,"[14, 406]","[407, 937]",834,2026-08-11T23:20:29+09:00
399,4,yes,M,primary,no,21.625,27.875,-6.25,False,False,21645,51540,618,"[14, 249]","[250, 596]",468,2026-08-11T23:20:29+09:00
399,4,yes,T4,primary,no,23.125,27.625,-4.5,False,False,21645,51540,618,"[14, 249]","[250, 596]",465,2026-08-11T23:20:30+09:00
399,4,yes,T8,primary,no,23.25,27.25,-4.0,False,False,21645,51540,618,"[14, 249]","[250, 596]",468,2026-08-11T23:20:30+09:00
399,4,yes,T12,primary,no,22.0,25.625,-3.625,False,False,21645,51540,618,"[14, 249]","[250, 596]",469,2026-08-11T23:20:31+09:00
399,4,yes,T16,primary,no,21.125,25.25,-4.125,False,False,21645,51540,618,"[14, 249]","[250, 596]",469,2026-08-11T23:20:31+09:00
399,4,yes,T20,primary,no,21.375,28.0,-6.625,False,False,21645,51540,618,"[14, 249]","[250, 596]",470,2026-08-11T23:20:31+09:00
399,4,yes,T24,primary,no,21.75,28.25,-6.5,False,False,21645,51540,618,"[14, 249]","[250, 596]",466,2026-08-11T23:20:32+09:00
399,4,yes,T0,primary,no,21.625,25.75,-4.125,False,False,21645,51540,618,"[14, 249]","[250, 596]",465,2026-08-11T23:20:32+09:00
399,4,yes,Trel8,primary,no,21.875,26.125,-4.25,False,False,21645,51540,618,"[14, 249]","[250, 596]",465,2026-08-11T23:20:33+09:00
2191,4,yes,S,primary,yes,30.5,21.875,8.625,False,True,372819,269344,381,,,270,2026-08-11T23:20:33+09:00
2191,4,yes,M,primary,yes,29.125,23.25,5.875,False,True,372819,269344,729,"[14, 360]","[361, 707]",583,2026-08-11T23:20:34+09:00
2191,4,yes,T4,primary,yes,30.125,24.25,5.875,False,True,372819,269344,729,"[14, 360]","[361, 707]",584,2026-08-11T23:20:34+09:00
2191,4,yes,T8,primary,yes,30.125,23.625,6.5,False,True,372819,269344,729,"[14, 360]","[361, 707]",585,2026-08-11T23:20:35+09:00
2191,4,yes,T12,primary,yes,29.625,24.25,5.375,False,True,372819,269344,729,"[14, 360]","[361, 707]",584,2026-08-11T23:20:36+09:00
2191,4,yes,T16,primary,yes,29.75,23.875,5.875,False,True,372819,269344,729,"[14, 360]","[361, 707]",582,2026-08-11T23:20:36+09:00
2191,4,yes,T20,primary,yes,30.0,24.125,5.875,False,True,372819,269344,729,"[14, 360]","[361, 707]",583,2026-08-11T23:20:37+09:00
2191,4,yes,T24,primary,yes,29.5,23.625,5.875,False,True,372819,269344,729,"[14, 360]","[361, 707]",583,2026-08-11T23:20:37+09:00
2191,4,yes,T0,primary,yes,26.75,23.0,3.75,False,True,372819,269344,729,"[14, 360]","[361, 707]",583,2026-08-11T23:20:38+09:00
2191,4,yes,Trel8,primary,no,22.25,24.5,-2.25,False,False,372819,269344,729,"[14, 360]","[361, 707]",583,2026-08-11T23:20:38+09:00
1065,4,yes,M,primary,no,22.5,24.25,-1.75,False,False,278771,363831,753,"[14, 406]","[407, 730]",603,2026-08-11T23:20:39+09:00
1065,4,yes,T4,primary,no,22.0,25.5,-3.5,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:40+09:00
1065,4,yes,T8,primary,no,22.5,25.75,-3.25,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:40+09:00
1065,4,yes,T12,primary,no,22.75,25.125,-2.375,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:41+09:00
1065,4,yes,T16,primary,no,22.75,24.75,-2.0,False,False,278771,363831,753,"[14, 406]","[407, 730]",604,2026-08-11T23:20:42+09:00
1065,4,yes,T20,primary,no,22.875,24.625,-1.75,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:42+09:00
1065,4,yes,T24,primary,no,22.25,23.875,-1.625,False,False,278771,363831,753,"[14, 406]","[407, 730]",604,2026-08-11T23:20:43+09:00
1065,4,yes,T0,primary,no,21.25,24.875,-3.625,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:43+09:00
1065,4,yes,Trel8,primary,no,23.25,23.875,-0.625,False,False,278771,363831,753,"[14, 406]","[407, 730]",605,2026-08-11T23:20:44+09:00
1247,4,yes,S,primary,no,23.75,24.5,-0.75,False,False,383185,215213,252,,,155,2026-08-11T23:20:44+09:00
1247,4,yes,M,primary,no,22.25,24.25,-2.0,False,False,383185,215213,554,"[14, 231]","[232, 532]",416,2026-08-11T23:20:45+09:00
1247,4,yes,T4,primary,no,22.375,23.75,-1.375,False,False,383185,215213,554,"[14, 231]","[232, 532]",414,2026-08-11T23:20:45+09:00
1247,4,yes,T8,primary,no,23.5,24.625,-1.125,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:45+09:00
1247,4,yes,T12,primary,no,21.75,23.0,-1.25,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:46+09:00
1247,4,yes,T16,primary,no,22.125,24.0,-1.875,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:46+09:00
1247,4,yes,T20,primary,no,21.75,23.75,-2.0,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:47+09:00
1247,4,yes,T24,primary,no,22.625,24.75,-2.125,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:47+09:00
1247,4,yes,T0,primary,no,21.375,22.75,-1.375,False,False,383185,215213,554,"[14, 231]","[232, 532]",415,2026-08-11T23:20:47+09:00
1247,4,yes,Trel8,primary,no,22.125,25.125,-3.0,False,False,383185,215213,554,"[14, 231]","[232, 532]",416,2026-08-11T23:20:48+09:00
855,4,yes,M,primary,yes,23.75,21.875,1.875,False,True,270609,33835,776,"[14, 360]","[361, 753]",630,2026-08-11T23:20:49+09:00
855,4,yes,T4,primary,yes,26.125,22.875,3.25,False,True,270609,33835,776,"[14, 360]","[361, 753]",631,2026-08-11T23:20:49+09:00
855,4,yes,T8,primary,yes,26.25,23.0,3.25,False,True,270609,33835,776,"[14, 360]","[361, 753]",631,2026-08-11T23:20:50+09:00
855,4,yes,T12,primary,yes,25.25,23.25,2.0,False,True,270609,33835,776,"[14, 360]","[361, 753]",632,2026-08-11T23:20:50+09:00
855,4,yes,T16,primary,yes,23.875,22.25,1.625,False,True,270609,33835,776,"[14, 360]","[361, 753]",632,2026-08-11T23:20:51+09:00
855,4,yes,T20,primary,yes,24.75,22.875,1.875,False,True,270609,33835,776,"[14, 360]","[361, 753]",632,2026-08-11T23:20:52+09:00
855,4,yes,T24,primary,yes,23.375,21.5,1.875,False,True,270609,33835,776,"[14, 360]","[361, 753]",632,2026-08-11T23:20:52+09:00
855,4,yes,T0,primary,yes,23.5,22.25,1.25,False,True,270609,33835,776,"[14, 360]","[361, 753]",631,2026-08-11T23:20:53+09:00
855,4,yes,Trel8,primary,no,22.0,25.625,-3.625,False,False,270609,33835,776,"[14, 360]","[361, 753]",631,2026-08-11T23:20:54+09:00
1825,4,yes,M,primary,yes,24.75,23.375,1.375,False,True,198397,546569,724,"[14, 309]","[310, 702]",583,2026-08-11T23:20:54+09:00
1825,4,yes,T4,primary,yes,25.25,23.0,2.25,False,True,198397,546569,724,"[14, 309]","[310, 702]",585,2026-08-11T23:20:55+09:00
1825,4,yes,T8,primary,yes,25.5,23.125,2.375,False,True,198397,546569,724,"[14, 309]","[310, 702]",585,2026-08-11T23:20:55+09:00
1825,4,yes,T12,primary,yes,24.875,23.0,1.875,False,True,198397,546569,724,"[14, 309]","[310, 702]",584,2026-08-11T23:20:56+09:00
1825,4,yes,T16,primary,yes,24.0,22.875,1.125,False,True,198397,546569,724,"[14, 309]","[310, 702]",584,2026-08-11T23:20:57+09:00
1825,4,yes,T20,primary,yes,24.25,22.75,1.5,False,True,198397,546569,724,"[14, 309]","[310, 702]",584,2026-08-11T23:20:57+09:00
1825,4,yes,T24,primary,yes,24.75,23.375,1.375,False,True,198397,546569,724,"[14, 309]","[310, 702]",585,2026-08-11T23:20:58+09:00
1825,4,yes,Trel8,primary,no,21.625,22.625,-1.0,False,False,198397,546569,724,"[14, 309]","[310, 702]",583,2026-08-11T23:20:58+09:00
2027,4,yes,M,primary,no,22.25,28.125,-5.875,False,False,91954,176037,775,"[14, 406]","[407, 753]",634,2026-08-11T23:20:59+09:00
2027,4,yes,T4,primary,no,22.25,28.75,-6.5,False,False,91954,176037,775,"[14, 406]","[407, 753]",636,2026-08-11T23:21:00+09:00
2027,4,yes,T8,primary,no,22.875,28.625,-5.75,False,False,91954,176037,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:00+09:00
2027,4,yes,T12,primary,no,21.875,27.125,-5.25,False,False,91954,176037,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:01+09:00
2027,4,yes,T16,primary,no,22.25,27.75,-5.5,False,False,91954,176037,775,"[14, 406]","[407, 753]",636,2026-08-11T23:21:02+09:00
2027,4,yes,T20,primary,no,22.375,28.25,-5.875,False,False,91954,176037,775,"[14, 406]","[407, 753]",636,2026-08-11T23:21:02+09:00
2027,4,yes,T24,primary,no,21.75,27.5,-5.75,False,False,91954,176037,775,"[14, 406]","[407, 753]",637,2026-08-11T23:21:03+09:00
2027,4,yes,T0,primary,no,21.625,27.625,-6.0,False,False,91954,176037,775,"[14, 406]","[407, 753]",637,2026-08-11T23:21:03+09:00
2027,4,yes,Trel8,primary,no,21.875,26.0,-4.125,False,False,91954,176037,775,"[14, 406]","[407, 753]",638,2026-08-11T23:21:04+09:00
1869,4,yes,M,primary,no,21.75,23.75,-2.0,False,False,304387,542938,730,"[14, 360]","[361, 707]",582,2026-08-11T23:21:05+09:00
1869,4,yes,T4,primary,no,22.375,22.5,-0.125,False,False,304387,542938,730,"[14, 360]","[361, 707]",583,2026-08-11T23:21:05+09:00
1869,4,yes,T8,primary,yes,22.375,22.25,0.125,False,True,304387,542938,730,"[14, 360]","[361, 707]",583,2026-08-11T23:21:06+09:00
1869,4,yes,T12,primary,no,21.75,22.25,-0.5,False,False,304387,542938,730,"[14, 360]","[361, 707]",583,2026-08-11T23:21:07+09:00
1869,4,yes,T16,primary,no,21.375,22.25,-0.875,False,False,304387,542938,730,"[14, 360]","[361, 707]",584,2026-08-11T23:21:07+09:00
1869,4,yes,T20,primary,no,21.5,23.375,-1.875,False,False,304387,542938,730,"[14, 360]","[361, 707]",584,2026-08-11T23:21:08+09:00
1869,4,yes,T24,primary,no,21.375,23.25,-1.875,False,False,304387,542938,730,"[14, 360]","[361, 707]",583,2026-08-11T23:21:08+09:00
1869,4,yes,Trel8,primary,no,21.5,24.0,-2.5,False,False,304387,542938,730,"[14, 360]","[361, 707]",584,2026-08-11T23:21:09+09:00
2609,4,yes,M,primary,yes,27.5,24.125,3.375,False,True,574454,163057,775,"[14, 360]","[361, 753]",636,2026-08-11T23:21:10+09:00
2609,4,yes,T4,primary,yes,25.875,23.5,2.375,False,True,574454,163057,775,"[14, 360]","[361, 753]",637,2026-08-11T23:21:10+09:00
2609,4,yes,T8,primary,yes,25.125,24.125,1.0,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:11+09:00
2609,4,yes,T12,primary,yes,24.75,23.5,1.25,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:11+09:00
2609,4,yes,T16,primary,yes,27.25,24.125,3.125,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:12+09:00
2609,4,yes,T20,primary,yes,27.25,23.625,3.625,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:13+09:00
2609,4,yes,T24,primary,yes,27.125,23.75,3.375,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:13+09:00
2609,4,yes,T0,primary,yes,24.625,22.5,2.125,False,True,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:14+09:00
2609,4,yes,Trel8,primary,no,21.0,23.25,-2.25,False,False,574454,163057,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:15+09:00
2791,4,yes,S,primary,yes,25.0,24.625,0.375,False,True,514248,94795,270,,,174,2026-08-11T23:21:15+09:00
2791,4,yes,M,primary,yes,26.125,23.75,2.375,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:15+09:00
2791,4,yes,T4,primary,yes,24.875,23.75,1.125,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:16+09:00
2791,4,yes,T8,primary,yes,24.375,23.0,1.375,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:16+09:00
2791,4,yes,T12,primary,yes,25.25,23.375,1.875,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:16+09:00
2791,4,yes,T16,primary,yes,25.75,23.5,2.25,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:17+09:00
2791,4,yes,T20,primary,yes,26.0,23.625,2.375,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:17+09:00
2791,4,yes,T24,primary,yes,25.875,23.5,2.375,False,True,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:17+09:00
2791,4,yes,T0,primary,no,22.75,22.75,0.0,True,False,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:18+09:00
2791,4,yes,Trel8,primary,no,22.125,23.875,-1.75,False,False,514248,94795,507,"[14, 249]","[250, 485]",368,2026-08-11T23:21:18+09:00
1919,4,yes,S,primary,yes,23.25,23.125,0.125,False,True,196462,427341,427,,,319,2026-08-11T23:21:19+09:00
1919,4,yes,M,primary,no,22.375,23.125,-0.75,False,False,196462,427341,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:19+09:00
1919,4,yes,T4,primary,no,22.375,23.5,-1.125,False,False,196462,427341,821,"[14, 406]","[407, 799]",688,2026-08-11T23:21:20+09:00
1919,4,yes,T8,primary,no,21.875,23.0,-1.125,False,False,196462,427341,821,"[14, 406]","[407, 799]",688,2026-08-11T23:21:21+09:00
1919,4,yes,T12,primary,no,22.125,23.125,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",688,2026-08-11T23:21:21+09:00
1919,4,yes,T16,primary,no,22.625,23.625,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:22+09:00
1919,4,yes,T20,primary,no,22.25,23.125,-0.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",689,2026-08-11T23:21:23+09:00
1919,4,yes,T24,primary,no,23.125,24.0,-0.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:23+09:00
1919,4,yes,T0,primary,no,22.0,23.5,-1.5,False,False,196462,427341,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:24+09:00
1919,4,yes,Trel8,primary,no,23.125,25.0,-1.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",688,2026-08-11T23:21:25+09:00
1061,4,yes,M,primary,yes,28.5,23.875,4.625,False,True,303534,545564,752,"[14, 383]","[384, 730]",595,2026-08-11T23:21:25+09:00
1061,4,yes,T4,primary,yes,27.0,22.875,4.125,False,True,303534,545564,752,"[14, 383]","[384, 730]",597,2026-08-11T23:21:26+09:00
1061,4,yes,T8,primary,yes,28.5,24.125,4.375,False,True,303534,545564,752,"[14, 383]","[384, 730]",593,2026-08-11T23:21:27+09:00
1061,4,yes,T12,primary,yes,26.875,23.0,3.875,False,True,303534,545564,752,"[14, 383]","[384, 730]",595,2026-08-11T23:21:27+09:00
1061,4,yes,T16,primary,yes,27.375,22.875,4.5,False,True,303534,545564,752,"[14, 383]","[384, 730]",594,2026-08-11T23:21:28+09:00
1061,4,yes,T20,primary,yes,29.0,24.0,5.0,False,True,303534,545564,752,"[14, 383]","[384, 730]",596,2026-08-11T23:21:28+09:00
1061,4,yes,T24,primary,yes,29.0,24.125,4.875,False,True,303534,545564,752,"[14, 383]","[384, 730]",594,2026-08-11T23:21:29+09:00
1061,4,yes,Trel8,primary,no,21.25,23.625,-2.375,False,False,303534,545564,752,"[14, 383]","[384, 730]",598,2026-08-11T23:21:30+09:00
227,4,yes,M,primary,yes,26.25,22.875,3.375,False,True,360600,111104,821,"[14, 406]","[407, 799]",692,2026-08-11T23:21:30+09:00
227,4,yes,T4,primary,yes,25.25,23.125,2.125,False,True,360600,111104,821,"[14, 406]","[407, 799]",692,2026-08-11T23:21:31+09:00
227,4,yes,T8,primary,yes,24.75,22.5,2.25,False,True,360600,111104,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:32+09:00
227,4,yes,T12,primary,yes,24.75,22.375,2.375,False,True,360600,111104,821,"[14, 406]","[407, 799]",685,2026-08-11T23:21:32+09:00
227,4,yes,T16,primary,yes,25.875,22.75,3.125,False,True,360600,111104,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:33+09:00
227,4,yes,T20,primary,yes,26.25,22.875,3.375,False,True,360600,111104,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:34+09:00
227,4,yes,T24,primary,yes,26.5,23.125,3.375,False,True,360600,111104,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:34+09:00
227,4,yes,T0,primary,yes,23.125,21.875,1.25,False,True,360600,111104,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:35+09:00
227,4,yes,Trel8,primary,no,21.875,23.25,-1.375,False,False,360600,111104,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:36+09:00
2355,4,yes,S,primary,no,22.375,22.625,-0.25,False,False,44993,472364,381,,,270,2026-08-11T23:21:36+09:00
2355,4,yes,M,primary,no,22.125,23.375,-1.25,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:37+09:00
2355,4,yes,T4,primary,no,21.625,22.25,-0.625,False,False,44993,472364,775,"[14, 360]","[361, 753]",633,2026-08-11T23:21:37+09:00
2355,4,yes,T8,primary,no,22.0,22.5,-0.5,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:38+09:00
2355,4,yes,T12,primary,no,21.375,22.25,-0.875,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:39+09:00
2355,4,yes,T16,primary,no,22.5,23.625,-1.125,False,False,44993,472364,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:39+09:00
2355,4,yes,T20,primary,no,22.0,23.25,-1.25,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:40+09:00
2355,4,yes,T24,primary,no,22.0,23.125,-1.125,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:41+09:00
2355,4,yes,T0,primary,no,21.125,22.375,-1.25,False,False,44993,472364,775,"[14, 360]","[361, 753]",635,2026-08-11T23:21:41+09:00
2355,4,yes,Trel8,primary,no,22.5,24.875,-2.375,False,False,44993,472364,775,"[14, 360]","[361, 753]",634,2026-08-11T23:21:42+09:00
1067,4,yes,S,primary,yes,23.0,22.5,0.5,False,True,278771,315195,427,,,318,2026-08-11T23:21:42+09:00
1067,4,yes,M,primary,no,22.375,22.75,-0.375,False,False,278771,315195,821,"[14, 406]","[407, 799]",688,2026-08-11T23:21:43+09:00
1067,4,yes,T4,primary,yes,23.375,23.0,0.375,False,True,278771,315195,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:44+09:00
1067,4,yes,T8,primary,yes,23.625,23.125,0.5,False,True,278771,315195,821,"[14, 406]","[407, 799]",685,2026-08-11T23:21:44+09:00
1067,4,yes,T12,primary,yes,23.125,22.75,0.375,False,True,278771,315195,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:45+09:00
1067,4,yes,T16,primary,no,22.5,22.625,-0.125,False,False,278771,315195,821,"[14, 406]","[407, 799]",685,2026-08-11T23:21:46+09:00
1067,4,yes,T20,primary,no,22.5,22.75,-0.25,False,False,278771,315195,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:46+09:00
1067,4,yes,T24,primary,no,22.75,23.125,-0.375,False,False,278771,315195,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:47+09:00
1067,4,yes,T0,primary,no,22.375,22.625,-0.25,False,False,278771,315195,821,"[14, 406]","[407, 799]",687,2026-08-11T23:21:48+09:00
1067,4,yes,Trel8,primary,no,22.25,25.75,-3.5,False,False,278771,315195,821,"[14, 406]","[407, 799]",686,2026-08-11T23:21:48+09:00
603,4,yes,M,primary,yes,26.125,23.375,2.75,False,True,534121,473632,775,"[14, 406]","[407, 753]",634,2026-08-11T23:21:49+09:00
603,4,yes,T4,primary,yes,25.75,23.375,2.375,False,True,534121,473632,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:50+09:00
603,4,yes,T8,primary,yes,26.0,23.5,2.5,False,True,534121,473632,775,"[14, 406]","[407, 753]",634,2026-08-11T23:21:50+09:00
603,4,yes,T12,primary,yes,25.625,23.625,2.0,False,True,534121,473632,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:51+09:00
603,4,yes,T16,primary,yes,26.125,23.875,2.25,False,True,534121,473632,775,"[14, 406]","[407, 753]",634,2026-08-11T23:21:52+09:00
603,4,yes,T20,primary,yes,26.25,23.75,2.5,False,True,534121,473632,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:52+09:00
603,4,yes,T24,primary,yes,26.25,23.5,2.75,False,True,534121,473632,775,"[14, 406]","[407, 753]",634,2026-08-11T23:21:53+09:00
603,4,yes,T0,primary,yes,24.5,22.75,1.75,False,True,534121,473632,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:54+09:00
603,4,yes,Trel8,primary,no,21.25,24.125,-2.875,False,False,534121,473632,775,"[14, 406]","[407, 753]",635,2026-08-11T23:21:54+09:00
497,4,yes,S,primary,yes,23.75,22.625,1.125,False,True,69189,550051,520,,,384,2026-08-11T23:21:55+09:00
497,4,yes,M,primary,no,22.25,23.0,-0.75,False,False,69189,550051,868,"[14, 498]","[499, 845]",723,2026-08-11T23:21:55+09:00
497,4,yes,T4,primary,yes,23.125,22.625,0.5,False,True,69189,550051,868,"[14, 498]","[499, 845]",722,2026-08-11T23:21:56+09:00
497,4,yes,T8,primary,yes,23.125,22.75,0.375,False,True,69189,550051,868,"[14, 498]","[499, 845]",722,2026-08-11T23:21:57+09:00
497,4,yes,T12,primary,yes,22.625,22.375,0.25,False,True,69189,550051,868,"[14, 498]","[499, 845]",721,2026-08-11T23:21:58+09:00
497,4,yes,T16,primary,no,22.5,22.75,-0.25,False,False,69189,550051,868,"[14, 498]","[499, 845]",722,2026-08-11T23:21:58+09:00
497,4,yes,T20,primary,no,22.875,23.5,-0.625,False,False,69189,550051,868,"[14, 498]","[499, 845]",723,2026-08-11T23:21:59+09:00
497,4,yes,T24,primary,no,21.875,22.625,-0.75,False,False,69189,550051,868,"[14, 498]","[499, 845]",722,2026-08-11T23:22:00+09:00
497,4,yes,T0,primary,no,22.0,22.375,-0.375,False,False,69189,550051,868,"[14, 498]","[499, 845]",722,2026-08-11T23:22:00+09:00
497,4,yes,Trel8,primary,no,22.875,23.375,-0.5,False,False,69189,550051,868,"[14, 498]","[499, 845]",721,2026-08-11T23:22:01+09:00
669,4,yes,M,primary,yes,23.5,22.875,0.625,False,True,237767,271728,868,"[14, 499]","[500, 846]",720,2026-08-11T23:22:02+09:00
669,4,yes,T4,primary,yes,25.375,22.75,2.625,False,True,237767,271728,868,"[14, 499]","[500, 846]",721,2026-08-11T23:22:03+09:00
669,4,yes,T8,primary,yes,25.75,23.25,2.5,False,True,237767,271728,868,"[14, 499]","[500, 846]",719,2026-08-11T23:22:03+09:00
669,4,yes,T12,primary,yes,25.75,23.75,2.0,False,True,237767,271728,868,"[14, 499]","[500, 846]",721,2026-08-11T23:22:04+09:00
669,4,yes,T16,primary,yes,24.625,23.5,1.125,False,True,237767,271728,868,"[14, 499]","[500, 846]",720,2026-08-11T23:22:05+09:00
669,4,yes,T20,primary,yes,23.5,22.75,0.75,False,True,237767,271728,868,"[14, 499]","[500, 846]",721,2026-08-11T23:22:06+09:00
669,4,yes,T24,primary,yes,23.0,22.5,0.5,False,True,237767,271728,868,"[14, 499]","[500, 846]",720,2026-08-11T23:22:06+09:00
669,4,yes,T0,primary,yes,23.5,22.5,1.0,False,True,237767,271728,868,"[14, 499]","[500, 846]",720,2026-08-11T23:22:07+09:00
669,4,yes,Trel8,primary,no,22.5,24.625,-2.125,False,False,237767,271728,868,"[14, 499]","[500, 846]",725,2026-08-11T23:22:08+09:00
1619,4,yes,M,primary,yes,24.875,23.5,1.375,False,True,214244,417339,776,"[14, 360]","[361, 753]",634,2026-08-11T23:22:08+09:00
