question_id,cell,gt,condition,template,pred,logit_yes,logit_no,margin,tie,correct,image1_id,image2_id,seq_len,img1_span,img2_span,elapsed_ms,ts
1825,4,yes,Trel8,primary,yes,27.5,24.875,2.625,False,True,198397,546569,724,"[14, 309]","[310, 702]",486,2026-08-11T14:04:04+09:00
2027,4,yes,M,primary,no,25.0,27.5,-2.5,False,False,91954,176037,775,"[14, 406]","[407, 753]",525,2026-08-11T14:04:04+09:00
2027,4,yes,T4,primary,no,25.5,25.875,-0.375,False,False,91954,176037,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:05+09:00
2027,4,yes,T8,primary,no,25.25,25.875,-0.625,False,False,91954,176037,775,"[14, 406]","[407, 753]",529,2026-08-11T14:04:06+09:00
2027,4,yes,T12,primary,no,25.125,26.75,-1.625,False,False,91954,176037,775,"[14, 406]","[407, 753]",531,2026-08-11T14:04:06+09:00
2027,4,yes,T16,primary,no,25.0,27.125,-2.125,False,False,91954,176037,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:07+09:00
2027,4,yes,T20,primary,no,24.625,26.75,-2.125,False,False,91954,176037,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:07+09:00
2027,4,yes,T24,primary,no,25.0,27.625,-2.625,False,False,91954,176037,775,"[14, 406]","[407, 753]",527,2026-08-11T14:04:08+09:00
2027,4,yes,T0,primary,no,25.375,25.875,-0.5,False,False,91954,176037,775,"[14, 406]","[407, 753]",529,2026-08-11T14:04:08+09:00
2027,4,yes,Trel8,primary,no,24.875,25.25,-0.375,False,False,91954,176037,775,"[14, 406]","[407, 753]",528,2026-08-11T14:04:09+09:00
1869,4,yes,M,primary,yes,26.0,24.375,1.625,False,True,304387,542938,730,"[14, 360]","[361, 707]",479,2026-08-11T14:04:09+09:00
1869,4,yes,T4,primary,yes,25.625,25.125,0.5,False,True,304387,542938,730,"[14, 360]","[361, 707]",481,2026-08-11T14:04:10+09:00
1869,4,yes,T8,primary,yes,25.375,25.0,0.375,False,True,304387,542938,730,"[14, 360]","[361, 707]",481,2026-08-11T14:04:10+09:00
1869,4,yes,T12,primary,yes,25.375,25.0,0.375,False,True,304387,542938,730,"[14, 360]","[361, 707]",483,2026-08-11T14:04:11+09:00
1869,4,yes,T16,primary,yes,25.25,24.875,0.375,False,True,304387,542938,730,"[14, 360]","[361, 707]",480,2026-08-11T14:04:11+09:00
1869,4,yes,T20,primary,yes,25.375,24.625,0.75,False,True,304387,542938,730,"[14, 360]","[361, 707]",481,2026-08-11T14:04:12+09:00
1869,4,yes,T24,primary,yes,26.125,24.625,1.5,False,True,304387,542938,730,"[14, 360]","[361, 707]",481,2026-08-11T14:04:12+09:00
1869,4,yes,Trel8,primary,yes,26.625,24.5,2.125,False,True,304387,542938,730,"[14, 360]","[361, 707]",483,2026-08-11T14:04:13+09:00
2609,4,yes,M,primary,yes,27.75,25.125,2.625,False,True,574454,163057,775,"[14, 360]","[361, 753]",526,2026-08-11T14:04:13+09:00
2609,4,yes,T4,primary,yes,26.375,24.875,1.5,False,True,574454,163057,775,"[14, 360]","[361, 753]",527,2026-08-11T14:04:14+09:00
2609,4,yes,T8,primary,yes,26.125,24.75,1.375,False,True,574454,163057,775,"[14, 360]","[361, 753]",529,2026-08-11T14:04:14+09:00
2609,4,yes,T12,primary,yes,26.125,24.75,1.375,False,True,574454,163057,775,"[14, 360]","[361, 753]",529,2026-08-11T14:04:15+09:00
2609,4,yes,T16,primary,yes,26.0,24.5,1.5,False,True,574454,163057,775,"[14, 360]","[361, 753]",528,2026-08-11T14:04:15+09:00
2609,4,yes,T20,primary,yes,26.625,24.625,2.0,False,True,574454,163057,775,"[14, 360]","[361, 753]",524,2026-08-11T14:04:16+09:00
2609,4,yes,T24,primary,yes,28.25,25.25,3.0,False,True,574454,163057,775,"[14, 360]","[361, 753]",527,2026-08-11T14:04:16+09:00
2609,4,yes,T0,primary,yes,26.375,24.875,1.5,False,True,574454,163057,775,"[14, 360]","[361, 753]",528,2026-08-11T14:04:17+09:00
2609,4,yes,Trel8,primary,yes,27.0,24.875,2.125,False,True,574454,163057,775,"[14, 360]","[361, 753]",531,2026-08-11T14:04:17+09:00
2791,4,yes,S,primary,yes,26.875,25.25,1.625,False,True,514248,94795,270,,,135,2026-08-11T14:04:18+09:00
2791,4,yes,M,primary,yes,27.125,25.625,1.5,False,True,514248,94795,507,"[14, 249]","[250, 485]",297,2026-08-11T14:04:18+09:00
2791,4,yes,T4,primary,yes,26.625,25.5,1.125,False,True,514248,94795,507,"[14, 249]","[250, 485]",298,2026-08-11T14:04:18+09:00
2791,4,yes,T8,primary,yes,26.625,25.5,1.125,False,True,514248,94795,507,"[14, 249]","[250, 485]",299,2026-08-11T14:04:18+09:00
2791,4,yes,T12,primary,yes,26.5,25.375,1.125,False,True,514248,94795,507,"[14, 249]","[250, 485]",299,2026-08-11T14:04:19+09:00
2791,4,yes,T16,primary,yes,26.5,25.25,1.25,False,True,514248,94795,507,"[14, 249]","[250, 485]",300,2026-08-11T14:04:19+09:00
2791,4,yes,T20,primary,yes,26.875,25.5,1.375,False,True,514248,94795,507,"[14, 249]","[250, 485]",299,2026-08-11T14:04:19+09:00
2791,4,yes,T24,primary,yes,27.25,25.625,1.625,False,True,514248,94795,507,"[14, 249]","[250, 485]",299,2026-08-11T14:04:20+09:00
2791,4,yes,T0,primary,yes,26.625,25.625,1.0,False,True,514248,94795,507,"[14, 249]","[250, 485]",299,2026-08-11T14:04:20+09:00
2791,4,yes,Trel8,primary,no,25.0,25.875,-0.875,False,False,514248,94795,507,"[14, 249]","[250, 485]",298,2026-08-11T14:04:20+09:00
1919,4,yes,S,primary,no,25.25,26.25,-1.0,False,False,196462,427341,427,,,249,2026-08-11T14:04:21+09:00
1919,4,yes,M,primary,no,24.625,25.625,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",575,2026-08-11T14:04:21+09:00
1919,4,yes,T4,primary,no,25.0,26.0,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",579,2026-08-11T14:04:22+09:00
1919,4,yes,T8,primary,no,24.75,25.75,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:22+09:00
1919,4,yes,T12,primary,no,24.75,25.5,-0.75,False,False,196462,427341,821,"[14, 406]","[407, 799]",576,2026-08-11T14:04:23+09:00
1919,4,yes,T16,primary,no,24.375,25.25,-0.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:23+09:00
1919,4,yes,T20,primary,no,24.5,25.375,-0.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",580,2026-08-11T14:04:24+09:00
1919,4,yes,T24,primary,no,24.75,25.75,-1.0,False,False,196462,427341,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:25+09:00
1919,4,yes,T0,primary,no,24.625,25.5,-0.875,False,False,196462,427341,821,"[14, 406]","[407, 799]",576,2026-08-11T14:04:25+09:00
1919,4,yes,Trel8,primary,no,25.0,25.125,-0.125,False,False,196462,427341,821,"[14, 406]","[407, 799]",577,2026-08-11T14:04:26+09:00
1061,4,yes,M,primary,yes,27.125,24.75,2.375,False,True,303534,545564,752,"[14, 383]","[384, 730]",492,2026-08-11T14:04:26+09:00
1061,4,yes,T4,primary,yes,27.0,24.875,2.125,False,True,303534,545564,752,"[14, 383]","[384, 730]",491,2026-08-11T14:04:27+09:00
1061,4,yes,T8,primary,yes,27.0,24.875,2.125,False,True,303534,545564,752,"[14, 383]","[384, 730]",494,2026-08-11T14:04:27+09:00
1061,4,yes,T12,primary,yes,26.875,24.75,2.125,False,True,303534,545564,752,"[14, 383]","[384, 730]",496,2026-08-11T14:04:28+09:00
1061,4,yes,T16,primary,yes,26.75,24.75,2.0,False,True,303534,545564,752,"[14, 383]","[384, 730]",496,2026-08-11T14:04:28+09:00
1061,4,yes,T20,primary,yes,26.875,24.5,2.375,False,True,303534,545564,752,"[14, 383]","[384, 730]",495,2026-08-11T14:04:29+09:00
1061,4,yes,T24,primary,yes,27.25,24.875,2.375,False,True,303534,545564,752,"[14, 383]","[384, 730]",493,2026-08-11T14:04:29+09:00
1061,4,yes,Trel8,primary,yes,25.875,24.625,1.25,False,True,303534,545564,752,"[14, 383]","[384, 730]",492,2026-08-11T14:04:30+09:00
227,4,yes,M,primary,yes,28.375,24.625,3.75,False,True,360600,111104,821,"[14, 406]","[407, 799]",575,2026-08-11T14:04:30+09:00
227,4,yes,T4,primary,yes,27.0,25.0,2.0,False,True,360600,111104,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:31+09:00
227,4,yes,T8,primary,yes,27.125,24.875,2.25,False,True,360600,111104,821,"[14, 406]","[407, 799]",580,2026-08-11T14:04:32+09:00
227,4,yes,T12,primary,yes,27.125,24.625,2.5,False,True,360600,111104,821,"[14, 406]","[407, 799]",579,2026-08-11T14:04:32+09:00
227,4,yes,T16,primary,yes,26.875,24.375,2.5,False,True,360600,111104,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:33+09:00
227,4,yes,T20,primary,yes,27.625,24.5,3.125,False,True,360600,111104,821,"[14, 406]","[407, 799]",580,2026-08-11T14:04:33+09:00
227,4,yes,T24,primary,yes,28.625,24.875,3.75,False,True,360600,111104,821,"[14, 406]","[407, 799]",576,2026-08-11T14:04:34+09:00
227,4,yes,T0,primary,yes,27.625,24.875,2.75,False,True,360600,111104,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:34+09:00
227,4,yes,Trel8,primary,yes,26.5,24.5,2.0,False,True,360600,111104,821,"[14, 406]","[407, 799]",579,2026-08-11T14:04:35+09:00
2355,4,yes,S,primary,no,25.125,26.25,-1.125,False,False,44993,472364,381,,,206,2026-08-11T14:04:35+09:00
2355,4,yes,M,primary,no,24.375,26.625,-2.25,False,False,44993,472364,775,"[14, 360]","[361, 753]",525,2026-08-11T14:04:36+09:00
2355,4,yes,T4,primary,no,25.375,26.375,-1.0,False,False,44993,472364,775,"[14, 360]","[361, 753]",527,2026-08-11T14:04:36+09:00
2355,4,yes,T8,primary,no,25.25,26.375,-1.125,False,False,44993,472364,775,"[14, 360]","[361, 753]",529,2026-08-11T14:04:37+09:00
2355,4,yes,T12,primary,no,25.125,26.375,-1.25,False,False,44993,472364,775,"[14, 360]","[361, 753]",528,2026-08-11T14:04:37+09:00
2355,4,yes,T16,primary,no,25.0,26.75,-1.75,False,False,44993,472364,775,"[14, 360]","[361, 753]",529,2026-08-11T14:04:38+09:00
2355,4,yes,T20,primary,no,25.125,27.0,-1.875,False,False,44993,472364,775,"[14, 360]","[361, 753]",526,2026-08-11T14:04:38+09:00
2355,4,yes,T24,primary,no,24.625,26.75,-2.125,False,False,44993,472364,775,"[14, 360]","[361, 753]",525,2026-08-11T14:04:39+09:00
2355,4,yes,T0,primary,no,25.375,26.375,-1.0,False,False,44993,472364,775,"[14, 360]","[361, 753]",531,2026-08-11T14:04:40+09:00
2355,4,yes,Trel8,primary,yes,25.25,24.625,0.625,False,True,44993,472364,775,"[14, 360]","[361, 753]",528,2026-08-11T14:04:40+09:00
1067,4,yes,S,primary,yes,26.75,24.875,1.875,False,True,278771,315195,427,,,249,2026-08-11T14:04:40+09:00
1067,4,yes,M,primary,yes,25.25,24.75,0.5,False,True,278771,315195,821,"[14, 406]","[407, 799]",576,2026-08-11T14:04:41+09:00
1067,4,yes,T4,primary,yes,26.25,24.875,1.375,False,True,278771,315195,821,"[14, 406]","[407, 799]",579,2026-08-11T14:04:42+09:00
1067,4,yes,T8,primary,yes,25.875,24.625,1.25,False,True,278771,315195,821,"[14, 406]","[407, 799]",580,2026-08-11T14:04:42+09:00
1067,4,yes,T12,primary,yes,26.0,24.875,1.125,False,True,278771,315195,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:43+09:00
1067,4,yes,T16,primary,yes,25.375,24.375,1.0,False,True,278771,315195,821,"[14, 406]","[407, 799]",575,2026-08-11T14:04:43+09:00
1067,4,yes,T20,primary,yes,25.625,24.75,0.875,False,True,278771,315195,821,"[14, 406]","[407, 799]",577,2026-08-11T14:04:44+09:00
1067,4,yes,T24,primary,yes,25.375,24.875,0.5,False,True,278771,315195,821,"[14, 406]","[407, 799]",577,2026-08-11T14:04:44+09:00
1067,4,yes,T0,primary,yes,26.125,24.625,1.5,False,True,278771,315195,821,"[14, 406]","[407, 799]",579,2026-08-11T14:04:45+09:00
1067,4,yes,Trel8,primary,yes,25.75,24.75,1.0,False,True,278771,315195,821,"[14, 406]","[407, 799]",578,2026-08-11T14:04:46+09:00
603,4,yes,M,primary,yes,26.75,24.375,2.375,False,True,534121,473632,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:46+09:00
603,4,yes,T4,primary,yes,26.125,24.5,1.625,False,True,534121,473632,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:47+09:00
603,4,yes,T8,primary,yes,26.0,24.25,1.75,False,True,534121,473632,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:47+09:00
603,4,yes,T12,primary,yes,26.125,24.5,1.625,False,True,534121,473632,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:48+09:00
603,4,yes,T16,primary,yes,26.0,24.5,1.5,False,True,534121,473632,775,"[14, 406]","[407, 753]",527,2026-08-11T14:04:48+09:00
603,4,yes,T20,primary,yes,25.875,24.375,1.5,False,True,534121,473632,775,"[14, 406]","[407, 753]",528,2026-08-11T14:04:49+09:00
603,4,yes,T24,primary,yes,26.875,24.375,2.5,False,True,534121,473632,775,"[14, 406]","[407, 753]",527,2026-08-11T14:04:49+09:00
603,4,yes,T0,primary,yes,26.5,24.5,2.0,False,True,534121,473632,775,"[14, 406]","[407, 753]",526,2026-08-11T14:04:50+09:00
603,4,yes,Trel8,primary,yes,25.75,25.0,0.75,False,True,534121,473632,775,"[14, 406]","[407, 753]",528,2026-08-11T14:04:50+09:00
497,4,yes,S,primary,yes,26.75,24.625,2.125,False,True,69189,550051,520,,,302,2026-08-11T14:04:51+09:00
497,4,yes,M,primary,yes,26.25,24.625,1.625,False,True,69189,550051,868,"[14, 498]","[499, 845]",609,2026-08-11T14:04:51+09:00
497,4,yes,T4,primary,yes,26.375,24.625,1.75,False,True,69189,550051,868,"[14, 498]","[499, 845]",610,2026-08-11T14:04:52+09:00
497,4,yes,T8,primary,yes,26.25,24.375,1.875,False,True,69189,550051,868,"[14, 498]","[499, 845]",612,2026-08-11T14:04:53+09:00
497,4,yes,T12,primary,yes,26.375,24.375,2.0,False,True,69189,550051,868,"[14, 498]","[499, 845]",612,2026-08-11T14:04:53+09:00
497,4,yes,T16,primary,yes,26.375,24.125,2.25,False,True,69189,550051,868,"[14, 498]","[499, 845]",612,2026-08-11T14:04:54+09:00
497,4,yes,T20,primary,yes,26.375,24.25,2.125,False,True,69189,550051,868,"[14, 498]","[499, 845]",609,2026-08-11T14:04:54+09:00
497,4,yes,T24,primary,yes,26.375,24.625,1.75,False,True,69189,550051,868,"[14, 498]","[499, 845]",609,2026-08-11T14:04:55+09:00
497,4,yes,T0,primary,yes,26.375,24.5,1.875,False,True,69189,550051,868,"[14, 498]","[499, 845]",613,2026-08-11T14:04:56+09:00
497,4,yes,Trel8,primary,yes,26.0,24.5,1.5,False,True,69189,550051,868,"[14, 498]","[499, 845]",612,2026-08-11T14:04:56+09:00
669,4,yes,M,primary,yes,27.5,24.25,3.25,False,True,237767,271728,868,"[14, 499]","[500, 846]",605,2026-08-11T14:04:57+09:00
669,4,yes,T4,primary,yes,27.25,25.0,2.25,False,True,237767,271728,868,"[14, 499]","[500, 846]",604,2026-08-11T14:04:58+09:00
669,4,yes,T8,primary,yes,27.0,24.75,2.25,False,True,237767,271728,868,"[14, 499]","[500, 846]",609,2026-08-11T14:04:58+09:00
669,4,yes,T12,primary,yes,27.25,24.875,2.375,False,True,237767,271728,868,"[14, 499]","[500, 846]",608,2026-08-11T14:04:59+09:00
669,4,yes,T16,primary,yes,27.0,24.625,2.375,False,True,237767,271728,868,"[14, 499]","[500, 846]",610,2026-08-11T14:04:59+09:00
669,4,yes,T20,primary,yes,27.375,24.75,2.625,False,True,237767,271728,868,"[14, 499]","[500, 846]",605,2026-08-11T14:05:00+09:00
669,4,yes,T24,primary,yes,27.875,24.75,3.125,False,True,237767,271728,868,"[14, 499]","[500, 846]",608,2026-08-11T14:05:01+09:00
669,4,yes,T0,primary,yes,27.375,24.75,2.625,False,True,237767,271728,868,"[14, 499]","[500, 846]",607,2026-08-11T14:05:01+09:00
669,4,yes,Trel8,primary,yes,28.375,24.625,3.75,False,True,237767,271728,868,"[14, 499]","[500, 846]",605,2026-08-11T14:05:02+09:00
1619,4,yes,M,primary,no,24.125,24.5,-0.375,False,False,214244,417339,776,"[14, 360]","[361, 753]",524,2026-08-11T14:05:02+09:00
1619,4,yes,T4,primary,yes,26.25,24.75,1.5,False,True,214244,417339,776,"[14, 360]","[361, 753]",525,2026-08-11T14:05:03+09:00
1619,4,yes,T8,primary,yes,25.875,24.5,1.375,False,True,214244,417339,776,"[14, 360]","[361, 753]",528,2026-08-11T14:05:03+09:00
1619,4,yes,T12,primary,yes,25.875,24.5,1.375,False,True,214244,417339,776,"[14, 360]","[361, 753]",525,2026-08-11T14:05:04+09:00
1619,4,yes,T16,primary,yes,25.5,24.375,1.125,False,True,214244,417339,776,"[14, 360]","[361, 753]",524,2026-08-11T14:05:04+09:00
1619,4,yes,T20,primary,yes,24.125,23.5,0.625,False,True,214244,417339,776,"[14, 360]","[361, 753]",527,2026-08-11T14:05:05+09:00
1619,4,yes,T24,primary,no,24.25,24.5,-0.25,False,False,214244,417339,776,"[14, 360]","[361, 753]",528,2026-08-11T14:05:06+09:00
1619,4,yes,Trel8,primary,no,24.125,24.75,-0.625,False,False,214244,417339,776,"[14, 360]","[361, 753]",526,2026-08-11T14:05:06+09:00
553,4,yes,M,primary,no,25.25,25.875,-0.625,False,False,190185,329687,775,"[14, 406]","[407, 753]",527,2026-08-11T14:05:07+09:00
553,4,yes,T4,primary,no,25.75,27.375,-1.625,False,False,190185,329687,775,"[14, 406]","[407, 753]",526,2026-08-11T14:05:07+09:00
553,4,yes,T8,primary,no,25.5,27.5,-2.0,False,False,190185,329687,775,"[14, 406]","[407, 753]",527,2026-08-11T14:05:08+09:00
553,4,yes,T12,primary,no,25.5,28.125,-2.625,False,False,190185,329687,775,"[14, 406]","[407, 753]",526,2026-08-11T14:05:08+09:00
553,4,yes,T16,primary,no,24.75,26.375,-1.625,False,False,190185,329687,775,"[14, 406]","[407, 753]",528,2026-08-11T14:05:09+09:00
553,4,yes,T20,primary,no,25.125,25.625,-0.5,False,False,190185,329687,775,"[14, 406]","[407, 753]",529,2026-08-11T14:05:09+09:00
553,4,yes,T24,primary,no,25.0,26.375,-1.375,False,False,190185,329687,775,"[14, 406]","[407, 753]",527,2026-08-11T14:05:10+09:00
553,4,yes,Trel8,primary,yes,28.375,24.875,3.5,False,True,190185,329687,775,"[14, 406]","[407, 753]",526,2026-08-11T14:05:10+09:00
977,4,yes,S,primary,no,25.0,27.0,-2.0,False,False,178078,337083,270,,,134,2026-08-11T14:05:10+09:00
977,4,yes,M,primary,yes,24.75,24.625,0.125,False,True,178078,337083,664,"[14, 249]","[250, 642]",430,2026-08-11T14:05:11+09:00
977,4,yes,T4,primary,no,25.375,26.25,-0.875,False,False,178078,337083,664,"[14, 249]","[250, 642]",433,2026-08-11T14:05:11+09:00
977,4,yes,T8,primary,no,25.25,26.125,-0.875,False,False,178078,337083,664,"[14, 249]","[250, 642]",434,2026-08-11T14:05:12+09:00
977,4,yes,T12,primary,no,25.125,26.0,-0.875,False,False,178078,337083,664,"[14, 249]","[250, 642]",431,2026-08-11T14:05:12+09:00
977,4,yes,T16,primary,no,24.75,25.5,-0.75,False,False,178078,337083,664,"[14, 249]","[250, 642]",431,2026-08-11T14:05:13+09:00
977,4,yes,T20,primary,yes,24.75,24.5,0.25,False,True,178078,337083,664,"[14, 249]","[250, 642]",433,2026-08-11T14:05:13+09:00
977,4,yes,T24,primary,yes,25.125,25.0,0.125,False,True,178078,337083,664,"[14, 249]","[250, 642]",434,2026-08-11T14:05:14+09:00
977,4,yes,T0,primary,no,25.25,26.25,-1.0,False,False,178078,337083,664,"[14, 249]","[250, 642]",434,2026-08-11T14:05:14+09:00
977,4,yes,Trel8,primary,yes,25.625,25.125,0.5,False,True,178078,337083,664,"[14, 249]","[250, 642]",431,2026-08-11T14:05:14+09:00
2335,4,yes,M,primary,yes,25.5,25.25,0.25,False,True,405762,27484,660,"[14, 360]","[361, 638]",419,2026-08-11T14:05:15+09:00
2335,4,yes,T4,primary,yes,26.25,25.125,1.125,False,True,405762,27484,660,"[14, 360]","[361, 638]",419,2026-08-11T14:05:15+09:00
2335,4,yes,T8,primary,yes,26.0,25.0,1.0,False,True,405762,27484,660,"[14, 360]","[361, 638]",420,2026-08-11T14:05:16+09:00
2335,4,yes,T12,primary,yes,26.125,25.0,1.125,False,True,405762,27484,660,"[14, 360]","[361, 638]",421,2026-08-11T14:05:16+09:00
2335,4,yes,T16,primary,yes,25.5,25.0,0.5,False,True,405762,27484,660,"[14, 360]","[361, 638]",421,2026-08-11T14:05:17+09:00
2335,4,yes,T20,primary,yes,25.75,25.0,0.75,False,True,405762,27484,660,"[14, 360]","[361, 638]",420,2026-08-11T14:05:17+09:00
2335,4,yes,T24,primary,yes,25.625,25.25,0.375,False,True,405762,27484,660,"[14, 360]","[361, 638]",419,2026-08-11T14:05:17+09:00
2335,4,yes,Trel8,primary,no,25.0,25.25,-0.25,False,False,405762,27484,660,"[14, 360]","[361, 638]",420,2026-08-11T14:05:18+09:00
315,4,yes,M,primary,yes,26.5,25.125,1.375,False,True,354229,168330,775,"[14, 429]","[430, 753]",523,2026-08-11T14:05:18+09:00
315,4,yes,T4,primary,yes,25.75,25.125,0.625,False,True,354229,168330,775,"[14, 429]","[430, 753]",526,2026-08-11T14:05:19+09:00
315,4,yes,T8,primary,yes,25.625,25.125,0.5,False,True,354229,168330,775,"[14, 429]","[430, 753]",528,2026-08-11T14:05:19+09:00
315,4,yes,T12,primary,yes,25.75,25.125,0.625,False,True,354229,168330,775,"[14, 429]","[430, 753]",529,2026-08-11T14:05:20+09:00
315,4,yes,T16,primary,yes,25.5,24.875,0.625,False,True,354229,168330,775,"[14, 429]","[430, 753]",528,2026-08-11T14:05:20+09:00
315,4,yes,T20,primary,yes,25.875,24.75,1.125,False,True,354229,168330,775,"[14, 429]","[430, 753]",528,2026-08-11T14:05:21+09:00
315,4,yes,T24,primary,yes,26.5,25.125,1.375,False,True,354229,168330,775,"[14, 429]","[430, 753]",526,2026-08-11T14:05:22+09:00
315,4,yes,Trel8,primary,yes,26.375,24.875,1.5,False,True,354229,168330,775,"[14, 429]","[430, 753]",527,2026-08-11T14:05:22+09:00
1739,4,yes,S,primary,yes,28.75,25.25,3.5,False,True,431615,46497,381,,,206,2026-08-11T14:05:22+09:00
1739,4,yes,M,primary,yes,27.0,23.875,3.125,False,True,431615,46497,600,"[14, 360]","[361, 578]",356,2026-08-11T14:05:23+09:00
1739,4,yes,T4,primary,yes,27.25,24.75,2.5,False,True,431615,46497,600,"[14, 360]","[361, 578]",357,2026-08-11T14:05:23+09:00
1739,4,yes,T8,primary,yes,27.125,24.625,2.5,False,True,431615,46497,600,"[14, 360]","[361, 578]",358,2026-08-11T14:05:23+09:00
1739,4,yes,T12,primary,yes,27.0,24.375,2.625,False,True,431615,46497,600,"[14, 360]","[361, 578]",360,2026-08-11T14:05:24+09:00
1739,4,yes,T16,primary,yes,26.625,24.0,2.625,False,True,431615,46497,600,"[14, 360]","[361, 578]",358,2026-08-11T14:05:24+09:00
1739,4,yes,T20,primary,yes,26.5,23.875,2.625,False,True,431615,46497,600,"[14, 360]","[361, 578]",358,2026-08-11T14:05:24+09:00
1739,4,yes,T24,primary,yes,27.25,23.875,3.375,False,True,431615,46497,600,"[14, 360]","[361, 578]",359,2026-08-11T14:05:25+09:00
1739,4,yes,T0,primary,yes,27.25,24.5,2.75,False,True,431615,46497,600,"[14, 360]","[361, 578]",358,2026-08-11T14:05:25+09:00
1739,4,yes,Trel8,primary,yes,25.75,24.375,1.375,False,True,431615,46497,600,"[14, 360]","[361, 578]",359,2026-08-11T14:05:26+09:00
569,4,yes,S,primary,yes,28.375,24.75,3.625,False,True,227227,423804,252,,,121,2026-08-11T14:05:26+09:00
569,4,yes,M,primary,yes,26.375,24.375,2.0,False,True,227227,423804,600,"[14, 231]","[232, 578]",355,2026-08-11T14:05:26+09:00
569,4,yes,T4,primary,yes,26.75,25.5,1.25,False,True,227227,423804,600,"[14, 231]","[232, 578]",355,2026-08-11T14:05:26+09:00
569,4,yes,T8,primary,yes,26.375,25.125,1.25,False,True,227227,423804,600,"[14, 231]","[232, 578]",357,2026-08-11T14:05:27+09:00
569,4,yes,T12,primary,yes,26.625,24.875,1.75,False,True,227227,423804,600,"[14, 231]","[232, 578]",360,2026-08-11T14:05:27+09:00
569,4,yes,T16,primary,yes,26.125,24.625,1.5,False,True,227227,423804,600,"[14, 231]","[232, 578]",359,2026-08-11T14:05:27+09:00
569,4,yes,T20,primary,yes,26.25,24.625,1.625,False,True,227227,423804,600,"[14, 231]","[232, 578]",357,2026-08-11T14:05:28+09:00
569,4,yes,T24,primary,yes,26.5,24.5,2.0,False,True,227227,423804,600,"[14, 231]","[232, 578]",356,2026-08-11T14:05:28+09:00
569,4,yes,T0,primary,yes,26.875,25.125,1.75,False,True,227227,423804,600,"[14, 231]","[232, 578]",357,2026-08-11T14:05:29+09:00
569,4,yes,Trel8,primary,yes,25.625,24.375,1.25,False,True,227227,423804,600,"[14, 231]","[232, 578]",358,2026-08-11T14:05:29+09:00
395,4,yes,M,primary,yes,26.0,23.5,2.5,False,True,170365,80172,775,"[14, 360]","[361, 753]",523,2026-08-11T14:05:29+09:00
395,4,yes,T4,primary,yes,28.125,25.0,3.125,False,True,170365,80172,775,"[14, 360]","[361, 753]",525,2026-08-11T14:05:30+09:00
395,4,yes,T8,primary,yes,28.0,25.0,3.0,False,True,170365,80172,775,"[14, 360]","[361, 753]",527,2026-08-11T14:05:31+09:00
395,4,yes,T12,primary,yes,27.875,24.875,3.0,False,True,170365,80172,775,"[14, 360]","[361, 753]",526,2026-08-11T14:05:31+09:00
395,4,yes,T16,primary,yes,28.0,24.75,3.25,False,True,170365,80172,775,"[14, 360]","[361, 753]",529,2026-08-11T14:05:32+09:00
395,4,yes,T20,primary,yes,27.625,24.625,3.0,False,True,170365,80172,775,"[14, 360]","[361, 753]",528,2026-08-11T14:05:32+09:00
395,4,yes,T24,primary,yes,26.25,23.625,2.625,False,True,170365,80172,775,"[14, 360]","[361, 753]",530,2026-08-11T14:05:33+09:00
395,4,yes,T0,primary,yes,28.0,24.75,3.25,False,True,170365,80172,775,"[14, 360]","[361, 753]",529,2026-08-11T14:05:33+09:00
395,4,yes,Trel8,primary,yes,25.625,24.875,0.75,False,True,170365,80172,775,"[14, 360]","[361, 753]",530,2026-08-11T14:05:34+09:00
1645,4,yes,S,primary,yes,28.5,24.75,3.75,False,True,281028,59598,427,,,249,2026-08-11T14:05:34+09:00
1645,4,yes,M,primary,yes,26.75,25.0,1.75,False,True,281028,59598,821,"[14, 406]","[407, 799]",575,2026-08-11T14:05:35+09:00
1645,4,yes,T4,primary,yes,27.75,25.125,2.625,False,True,281028,59598,821,"[14, 406]","[407, 799]",578,2026-08-11T14:05:35+09:00
1645,4,yes,T8,primary,yes,27.75,25.125,2.625,False,True,281028,59598,821,"[14, 406]","[407, 799]",579,2026-08-11T14:05:36+09:00
1645,4,yes,T12,primary,yes,27.875,25.25,2.625,False,True,281028,59598,821,"[14, 406]","[407, 799]",579,2026-08-11T14:05:36+09:00
